PredSIT,X,Y
2.069167,-770058.4160537941,421587.5368698545
2.0630496,-745165.3203507352,421586.22508360946
2.0576603,-720272.45253228,421584.9560178135
2.069097,-695379.8050940281,421583.7297102491
2.0543833,-670487.3705206838,421582.5461974595
2.054049,-645595.1412863774,421581.4055147182
2.0610385,-620703.1098549298,421580.3076959541
2.0626438,-595811.2686803902,421579.2527738531
2.0489762,-570919.6102073804,421578.2407798367
2.070126,-546028.1268712913,421577.2717439313
2.0349553,-521136.8110989903,421576.34569500404
2.0414197,-496245.65530891967,421575.4626605556
2.0286198,-471354.6519116465,421574.6226668521
2.033281,-446463.7933101326,421573.825738836
1.9965999,-421573.0719001959,421573.0719001958
1.9814897,-396682.480070852,421572.3611733371
1.9341671,-371792.0102046031,421571.6935792779
1.9266369,-346901.6546780829,421571.0691379394
1.8729413,-322011.4058621348,421570.487867819
1.8298677,-297121.256122361,421569.9497861771
1.820542,-272231.19781943347,421569.4549089511
1.8240955,-247341.22330951414,421569.0032508073
1.8686246,-222451.32494467156,421568.5948252166
1.8413824,-197561.49507313172,421568.22964424203
1.8396541,-172671.72603979427,421567.9077187769
1.835514,-147782.01018646176,421567.62905822246
1.8466239,-122892.33985244439,421567.393671044
1.8215553,-98002.70737468432,421567.20156411786
1.8355298,-73113.10508829409,421567.0527431426
1.8174015,-48223.525326887495,421566.94721246796
1.80005,-23333.960422982538,421566.88497521804
1.8080722,1555.597291635597,421566.8660333163
1.8988131,26445.155485544317,421566.8903872041
1.9251812,51334.72182729368,421566.9580362605
1.8804333,76224.30398502214,421567.0689783883
1.8356792,101113.90962611625,421567.22321042325
1.8197967,126003.54641675655,421567.4207276669
1.7507949,150893.22202168003,421567.6615244875
1.6867905,175782.94410360552,421567.9455936027
1.6411635,200672.720322966,421568.27292654116
1.6232847,225562.55833760567,421568.64351373224
1.6505,250452.46580218343,421569.0573440477
1.6031848,275342.45036806306,421569.5144053394
1.6168573,300232.51968265825,421570.01468394
1.5871657,325122.6813893122,421570.55816508905
1.5719415,350012.9431266497,421571.1448325425
1.5649111,374903.3125285527,421571.7746690364
1.5517397,399793.79722335504,421572.44765575556
1.5260746,424684.4048338475,421573.1637727932
1.5162376,449575.14297667064,421573.922998885
1.532628,474466.0192619339,421574.72531142307
1.5086513,499357.0412929662,421575.57068658527
1.4657856,524248.2166659257,421576.45909930504
1.4736907,549139.5529692504,421577.3905231356
1.482526,574031.0577834684,421578.36493040645
1.4742736,598922.7386807074,421579.38229213416
1.45877,623814.6032243482,421580.44257805095
1.4483299,648706.6589686744,421581.5457566206
1.4550992,673598.9134584343,421582.6917950017
1.4806836,698491.3742284961,421583.8806590701
1.461765,723384.0488035101,421585.11231344356
1.496863,748276.9446974235,421586.38672141725
1.4830152,773170.0694131455,421587.703844995
1.5154305,798063.4304422174,421589.0636449144
1.5437663,822957.0352643825,421590.46608061926
2.1242166,-844737.7273610175,396700.0377109747
2.0959523,-819843.9444181941,396698.6827829968
2.0980914,-794950.4118443648,396697.3679458178
2.0961907,-770057.1221691242,396696.0932386395
2.079733,-745164.0679100379,396694.8586994977
2.061106,-720271.2415728442,396693.6643651729
2.068124,-695378.6356519667,396692.5102712556
2.0622308,-670486.2426308378,396691.3964521194
2.0597453,-645594.0549822926,396690.32294092607
2.0592477,-620702.0651689731,396689.2897696437
2.0779812,-595810.2656436189,396688.2969689889
2.0712767,-570918.6488495918,396687.3445685175
2.070403,-546027.2072211672,396686.43259657454
2.0576315,-521135.9331838241,396685.5610802244
2.0811982,-496244.81915481796,396684.7300453871
2.0446482,-471353.8575434312,396683.9395167491
2.0156105,-446463.0407514274,396683.1895178189
1.9863374,-421572.361173337,396682.48007085203
1.9639143,-396681.811196882,396681.811196882
1.960154,-371791.38320347323,396681.1829158398
1.9334979,-346901.0695683893,396680.59524636494
1.9351491,-322010.8626612216,396680.0482058527
1.8746579,-297120.7548463194,396679.5418105311
1.8905609,-272230.73848316184,396679.0760754644
1.8518647,-247340.80592665242,396678.6510144426
1.8642519,-222450.9495276181,396678.26664015814
1.8557786,-197561.1616330114,396677.92296392046
1.8543031,-172671.434586453,396677.6199959054
1.862359,-147781.76072864758,396677.35774531716
1.8063902,-122892.13239748644,396677.1362197347
1.8267082,-98002.5419287409,396676.955425857
1.839705,-73112.98165621358,396676.81536881806
1.8240192,-48223.44391230822,396676.71605285857
1.8192677,-23333.921028286164,396676.6574808634
1.8099473,1555.5946653115247,396676.63965448167
1.8736973,26445.11083827376,396676.66257410595
1.8997241,51334.63516037736,396676.72623928
1.8995647,76224.17530098936,396676.8306480066
1.8702937,101113.7389287331,396676.97579733725
1.8362195,126003.3337110741,396677.1616830111
1.7882448,150892.96731397105,396677.3882996145
1.744422,175782.6474014142,396677.6556403592
1.6835353,200672.38163515445,396677.96369739814
1.6372595,225562.17767415935,396678.31246145256
1.6744384,250452.04317443978,396678.70192224934
1.6163505,275341.9857885343,396679.1320682275
1.6084644,300232.01316515345,396679.6028866017
1.6102831,325122.13294886256,396680.1143634448
1.5946143,350012.3527795509,396680.6664834914
1.5892178,374902.6802922601,396681.25923039985
1.5786736,399793.1231166841,396681.8925865926
1.5548791,424683.6888768154,396682.5665332889
1.5438771,449574.38519050955,396683.2810504497
1.5203502,474465.2196691446,396684.03611682577
1.4910628,499356.19991733343,396684.8317100311
1.4664435,524247.3335324421,396685.6678064477
1.4806254,549138.6281041508,396686.5443811855
1.486603,574030.091214241,396687.4614082154
1.4907718,598921.7304361467,396688.41886030533
1.4909022,623813.5533343842,396689.41670889745
1.4921125,648705.5674645618,396690.4549243724
1.4790193,673597.7803726969,396691.5334758377
1.484815,698490.1995948639,396692.65233115875
1.4920264,723382.8326569422,396693.8114570329
1.4988914,748275.6870741438,396695.010818933
1.4855206,773168.7703506701,396696.25038112863
1.5011668,798062.0899792521,396697.53010664566
1.5356102,822955.6534409216,396698.8499573441
1.5494013,847849.4682045385,396700.20989386644
2.1539793,-844736.3954348114,371808.46870887635
2.1331449,-819842.6513086534,371807.19860107766
2.1243944,-794949.1575900455,371805.96607440425
2.0982506,-770055.9068074794,371804.77116563095
2.093284,-745162.8914772702,371803.61391037045
2.0935378,-720270.1041040071,371802.49434310506
2.0673287,-695377.537180945,371801.4124971941
2.06317,-670485.1831903612,371800.3684048637
2.063645,-645593.0346039176,371799.3620971952
2.0487788,-620701.0838830363,371798.39360412385
2.0615897,-595809.323479305,371797.4629544486
2.0604792,-570917.7458349183,371796.57017587335
2.065405,-546026.3433829529,371795.71529494494
2.0483682,-521135.1085477796,371794.89833707263
2.0571122,-496244.0337454453,371794.11932652525
2.0367627,-471353.11138404807,371793.3782864274
2.0119033,-446462.3338642133,371792.67523884017
1.9724655,-421571.693579278,371792.010204603
1.95072,-396681.1829158397,371791.38320347335
1.9137144,-371790.7942540733,371790.79425407323
1.9244679,-346900.5199680894,371790.24337387166
1.9295981,-322010.35242632957,371789.7305791921
1.9052597,-297120.28399200155,371789.2558852795
1.8783938,-272230.30702333414,371788.8193061535
1.8501081,-247340.4138741788,371788.4208548981
1.8430998,-222450.59689413424,371788.0605433433
1.8759186,-197560.84842899255,371787.7383821199
1.8710245,-172671.16082126813,371787.4543809286
1.8607813,-147781.5264103963,371787.2085482602
1.839146,-122891.93753316934,371787.0008914868
1.840507,-98002.386524057,371786.8314166598
1.8102723,-73112.86571569368,371786.7001287399
1.7901888,-48223.36743919715,371786.60703123035
1.8125529,-23333.884024690877,371786.5521267396
1.8353306,1555.5921983955843,371786.53541652515
1.856674,26445.06890091502,371786.55690110184
1.8837495,51334.5537536857,371786.6165797245
1.8852043,76224.05442723715,371786.71445121756
1.8612514,101113.57859132763,371786.85051272856
1.8118637,126003.13391466705,371787.024760561
1.7940246,150892.72806446347,371787.23718976066
1.7583791,175782.36870592818,371787.4877939544
1.7242502,200672.06350191828,371787.7765655696
1.678897,225561.8201127115,371788.1034961246
1.6857688,250451.6461954146,371788.4685758017
1.6604892,275341.54940372,371788.8717937233
1.6454194,300231.5373874804,371789.31313786434
1.6151079,325121.61779243697,371789.7925951791
1.5916167,350011.7982597069,371790.31015142193
1.5903765,374902.0864254397,371790.8657912038
1.567851,399792.4899204813,371791.45949803496
1.5387682,424683.0163700626,371792.0912543771
1.5087707,449573.67339313397,371792.76104138076
1.4685057,474464.46860230516,371793.4688391833
1.5084382,499355.40960335155,371794.2146267946
1.4684533,524246.5039947653,371794.998382044
1.462301,549137.7593674554,371795.8200816482
1.4794762,574029.1833043842,371796.6797012135
1.5140407,598920.7833800121,371797.5772151242
1.5083929,623812.5671602682,371798.51259676873
1.5089898,648704.5422017319,371799.48581825907
1.4916221,673596.7160516446,371800.49685067683
1.4988006,698489.0962473126,371801.5456639369
1.5029968,723381.6903157558,371802.63222680765
1.4945946,748274.5057733423,371803.7565069206
1.4930954,773167.5501254346,371804.9184707825
1.5162469,798060.830865976,371806.1180837588
1.5253146,822954.3554771665,371807.3553101
1.5379986,847848.1314289839,371808.6301128939
2.1761553,-869629.1153244363,346918.23384141165
2.1729772,-844735.1496021888,346917.0135566993
2.1665132,-819841.4417837405,346915.82830697164
2.1560092,-794947.98440892,346914.6781275714
2.131003,-770054.7700050918,346913.5630527985
2.1456242,-745161.7910874871,346912.483115886
2.1069434,-720269.0401596704,346911.4383490417
2.0873291,-695376.5097137056,346910.4287833471
2.084682,-670484.1922308207,346909.4544488928
2.0631392,-645592.0801815296,346908.51537465275
2.037359,-620700.1660262336,346907.6115885962
2.0491102,-595808.4422154111,346906.74311758904
2.0736232,-570916.9011901002,346905.90998744516
2.0683155,-546025.5353823663,346905.1122229848
2.0594854,-521134.3372153864,346904.34984785435
2.0392983,-496243.29910418385,346903.622884743
2.0474133,-471352.4134557342,346902.93135521037
2.0145426,-446461.6726695937,346902.2752798585
1.9560705,-421571.0691379393,346901.65467808297
1.9347448,-396680.5952463646,346901.06956838974
1.9232312,-371790.24337387166,346900.51996808936
1.9081805,-346900.00589349493,346900.0058934948
1.8955587,-322009.8751725762,346899.5273598286
1.869329,-297119.8435733508,346899.0843814517
1.8616093,-272229.9034528334,346898.6769713247
1.8712978,-247340.04716383916,346898.3051417369
1.9045422,-222450.26705488746,346897.96890377556
1.8956999,-197560.55547076665,346897.6682675666
1.8903745,-172670.9047529141,346897.4032423413
1.8897928,-147781.3072396562,346897.1738362457
1.8590963,-122891.7552666385,346896.98005646054
1.8646228,-98002.24116701707,346896.8219086484
1.8126004,-73112.75727202476,346896.6993970546
1.8011115,-48223.29591144726,346896.612524282
1.8239379,-23333.84941421927,346896.56129139423
1.7921959,1555.5898910261792,346896.54569879617
1.8271207,26445.029675741196,346896.5657464877
1.8377208,51334.47761135628,346896.6214343181
1.8667911,76223.94136923975,346896.7127620506
1.8587193,101113.42862037473,346896.83972836257
1.8568012,126002.94703480571,346897.0023303912
1.8172573,150892.50428113362,346897.20056384313
1.7847284,175782.10802587974,346897.4344227537
1.75074,200671.76593305863,346897.70389978355
1.7123833,225561.48566403604,346898.0089867588
1.7111808,250451.27487692214,346898.34967424656
1.6732368,275341.1412264937,346898.725952023
1.6477451,300231.0923637344,346899.1378088748
1.6176171,325121.1359352933,346899.5852323942
1.5961908,350011.27958352916,346900.0682094534
1.5739324,374901.53094562003,346900.5867256155
1.542953,399791.89765357284,346901.14076555136
1.5012267,424682.3873334877,346901.73031270195
1.4992833,449573.0076056799,346902.3553497114
1.4889811,474463.76608370355,346903.01585792087
1.4732972,499354.67037449585,346903.71181779617
1.4744284,524245.7280775947,346904.443208616
1.466317,549136.9467849907,346905.21000864863
1.4849545,574028.3340807686,346906.012195153
1.5028851,598919.8975405708,346906.84974427853
1.5089617,623811.6447312649,346907.7226311023
1.5329996,648703.5832106723,346908.63082968805
1.5241438,673595.7205270298,346909.574312997
1.5115039,698488.0642187404,346910.55305296025
1.5048031,723380.6218139715,346911.56702046376
1.4988939,748273.400830163,346912.6161852938
1.5069977,773166.4087738032,346913.7005162135
1.5090451,798059.6531399223,346914.819980902
1.5186378,822953.1414117893,346915.97454599076
1.5174911,847846.8810605074,346917.16417705157
1.5408316,872740.8795446049,346918.3888385865
2.1957746,-869627.9218595923,322026.7975401347
2.1909628,-844733.9899003768,322025.6646581545
2.1779683,-819840.3158795115,322024.56430181937
2.164832,-794946.8923359032,322023.4965039759
2.1466553,-770053.7117957972,322022.4612964238
2.142218,-745160.7667735149,322021.45871005714
2.107095,-720268.0497714804,322020.48877472186
2.078334,-695375.5532808084,322019.55151930015
2.0709922,-670483.2697816648,322018.64697170386
2.0518968,-645591.191743599,322017.7751588549
2.055842,-620699.3116259241,322016.9361066819
2.0345113,-595807.6218781477,322016.1298401478
2.0446901,-570916.1149403098,322015.35638322635
2.0502658,-546024.7832433523,322014.6157589001
2.0322084,-521133.61920952564,322013.9079891695
2.0288918,-496242.6152528167,322013.233095088
1.9883043,-471351.76377919014,322012.59109667456
1.9885838,-446461.05718711467,322011.982013006
1.9634287,-421570.4878678189,322011.4058621348
1.9496096,-396680.0482058527,322010.8626612217
1.9066507,-371789.73057919217,322010.3524263295
1.903386,-346899.5273598285,322009.8751725763
1.8738259,-322009.4309142692,322009.4309142692
1.8755511,-297119.43360343616,322009.019664457
1.8705007,-272229.52778367134,322008.6414355426
1.8697805,-247339.70580671885,322008.2962389359
1.9058952,-222449.96002015198,322007.9840851152
1.8817428,-197560.2827680654,322007.70498416974
1.8906618,-172670.66639103592,322007.45894544525
1.8813336,-147781.10322642533,322007.24597757927
1.8823364,-122891.58560870173,322007.0660886237
1.8683208,-98002.10586910389,322006.91928419855
1.8132211,-73112.65631817529,322006.8054864307
1.8189713,-48223.229322448264,322006.7248305411
1.8149356,-23333.817192987703,322006.67726323043
1.8344903,1555.5877429281684,322006.6627861388
1.8277286,26444.993158421188,322006.68139959854
1.8417319,51334.40672656014,322006.733102969
1.8781638,76223.8361200364,322006.8178948474
1.8782445,101113.28902726107,322006.93582527817
1.8753625,126002.77308213392,322007.08676545345
1.854231,150892.29597393973,322007.2707897476
1.7998091,175781.86537093302,322007.4878918863
1.7593812,200671.4889383788,322007.73806391057
1.7355185,225561.1743384829,322008.02129700675
1.7108611,250450.9292301683,322008.3375816454
1.6635679,275340.76126913907,322008.68690797617
1.648818,300230.6781071082,322009.0692651368
1.6433564,325120.6873918324,322009.4846416715
1.6217989,350010.79676648375,322009.9330251651
1.5975837,374901.0138693847,322010.4144023346
1.5776846,399791.34633340035,322010.92875880905
1.5352705,424681.8017858773,322011.4760794014
1.5163432,449572.3878479138,322012.05634781363
1.4962494,474463.1121342276,322012.66954683646
1.4822569,499353.9822526816,322013.31565827114
1.4723841,524245.00580390316,322013.9946629315
1.4903891,549136.1903809197,322014.7065406527
1.4707026,574027.5435687379,322015.45127026754
1.5054355,598919.0729440738,322016.22882967093
1.5539432,623810.7860748264,322017.03919573367
1.5561105,648702.6905198417,322017.8823443824
1.5445647,673594.7938283732,322018.7582505155
1.5071871,698487.1035398339,322019.66688807483
1.5124586,723379.6271834057,322020.6082300325
1.4931107,748272.3722775718,322021.58224835224
1.5007654,773165.3463298002,322022.5889140217
1.5036834,798058.5568361883,322023.62819705857
1.5093324,822952.0112810169,322024.70006648474
1.5369612,847845.7171363893,322025.8044903351
1.551861,872739.6818618682,322026.9414356626
2.226457,-894520.9831929634,297136.5352867057
2.2193804,-869626.8170686341,297135.4598570824
2.1959348,-844732.9163638683,297134.41441159986
2.179013,-819839.2736295438,297133.3989814854
2.1676383,-794945.8814035252,297132.413597012
2.1731443,-770052.7322111598,297131.45828753826
2.1311328,-745159.8185658018,297130.53308156156
2.0972512,-720267.1329689019,297129.6380066092
2.08527,-695374.6679106944,297128.77308935684
2.0573947,-670482.4158703444,297127.93835553515
2.0648065,-645590.3693165275,297127.13383001596
2.0681527,-620698.5207075281,297126.359536686
2.0472083,-595806.8624919298,297125.6154985865
2.0478444,-570915.3871088609,297124.90173785394
2.0483842,-546024.086988303,297124.21827568626
2.0066004,-521132.954551597,297123.56513240305
1.9988544,-496241.9822116658,297122.942327361
1.9666831,-471351.1623736645,297122.34987910854
1.9457176,-446460.48743504944,297121.7878052069
1.9308034,-421569.94978617714,297121.25612236094
1.913576,-396679.54181053117,297120.7548463193
1.8960073,-371789.25588527945,297120.28399200167
1.8809582,-346899.0843814515,297119.8435733511
1.8649355,-322009.0196644571,297119.4336034361
1.8893665,-297119.05409466877,297119.05409466877
1.8744577,-272229.1800273193,297118.70505838847
1.855094,-247339.38981360398,297118.3865056497
1.8831487,-222449.67580070774,297118.09844709927
1.8702022,-197560.03033250573,297117.8408937686
1.9027629,-172670.44574981084,297117.61385778274
1.8885872,-147780.9143562515,297117.417284674
1.8845426,-122891.42853412096,297117.2512660394
1.8503331,-98001.9805952788,297117.11577298824
1.8528777,-73112.56286935964,297117.01080952573
1.8621653,-48223.1676844973,297116.936378678
1.8478471,-23333.787367753863,297116.8924827325
1.8662562,1555.5857545705785,297116.8791229879
1.8852994,26444.95935652729,297116.89629980625
1.883133,51334.34111214657,297116.9440127269
1.8851253,76223.7386950444,297117.02226027503
1.8710397,101113.15977805389,297117.1310401277
1.8772457,126002.61203283524,297117.27034903085
1.8321282,150892.10312963842,297117.4401831025
1.7715253,175781.64075482808,297117.6405678954
1.7562482,200671.23252926837,297117.87141930446
1.712451,225560.8861467333,297118.1327863869
1.6875825,250450.60926611518,297118.42465731705
1.6686105,275340.4095430849,297118.7470210691
1.677586,300230.2946300014,297119.0998669963
1.6681242,325120.2721752857,297119.4831841129
1.6312981,350010.3498228334,297119.8969607162
1.6021156,374900.53521199035,297120.3411846064
1.5528961,399790.83597643435,297120.8158424083
1.5433724,424681.2597444923,297121.3209201392
1.5284619,449571.81413825235,297121.85640278965
1.5097488,474462.5067732318,297122.42227438476
1.4902425,499353.3452583677,297123.0185182188
1.4740978,524244.33719520736,297123.64511657134
1.4875617,549135.490177676,297124.30205081054
1.5024475,574026.8117917522,297124.98930142197
1.5361378,598918.3096150887,297125.7068480051
1.585124,623809.9912165498,297126.4546692292
1.5751925,648701.8641558817,297127.2327428621
1.5330747,673593.9359833255,297128.04104576266
1.5322568,698486.2142392155,297128.87955387577
1.5106456,723378.7064536948,297129.74824227043
1.5136847,748271.4201461747,297130.6470850714
1.5317049,773164.3628251036,297131.57605552283
1.5163182,798057.5419874666,297132.5351259379
1.509572,822950.9651185167,297133.52426774416
1.5248551,847844.6396913268,297134.5434514558
1.5105069,872738.5731663965,297135.5926466699
2.2454925,-894519.9383941212,272245.1986416889
2.2361948,-869625.800984476,272244.21318834217
2.2217906,-844731.9290247668,272243.2552105599
2.1686077,-819838.3150649073,272242.32473692327
2.1832886,-794944.9516419405,272241.4217951849
2.1461709,-770051.8312803498,272240.5464122446
2.1176114,-745158.9464925698,272239.6986141956
2.099631,-720266.2897792689,272238.87842628907
2.0811658,-695373.8536297479,272238.0858729437
2.071457,-670481.6305223375,272237.32097774715
2.0718813,-645589.6129247277,272236.5837634392
2.053656,-620697.793294505,272235.87425197545
2.03926,-595806.1640793238,272235.1924644431
2.0357077,-570914.7177174008,272234.5384211038
2.0192535,-546023.4466378726,272233.91214138945
2.0183468,-521132.3432612236,272233.3136439227
1.9877083,-496241.39999952377,272232.74294644746
1.9323866,-471350.609257063,272232.20006596047
1.9224166,-446459.96343036764,272231.6850185167
1.9056064,-421569.4549089512,272231.1978194334
1.9311002,-396679.0760754644,272230.7384831619
1.9047556,-371788.8193061535,272230.30702333397
1.8847458,-346898.6769713248,272229.9034528334
1.8790543,-322008.6414355426,272229.5277836712
1.8787816,-297118.70505838864,272229.18002731906
1.8930513,-272228.8601947567,272228.86019475665
1.8939456,-247339.09919579982,272228.56829726393
1.8973937,-222449.41440977735,272228.30434762954
1.885989,-197559.79818315583,272228.0683626164
1.9051636,-172670.24279204555,272227.86025772925
1.9163764,-147780.74065950635,272227.68016224843
1.8662375,-122891.28408380167,272227.528033738
1.8458782,-98001.86539568017,272227.40387688926
1.8587209,-73112.47692386211,272227.3076952312
1.8604108,-48223.11099568526,272227.2394917719
1.8910174,-23333.759937299605,272227.1992684959
1.9063033,1555.583925865858,272227.1870264974
1.8904508,26444.928268712603,272227.2027661574
1.885164,51334.28076614104,272227.2464871123
1.8897928,76223.64909263318,272227.31818797556
1.8897357,101113.04092189441,272227.41786663886
1.841236,126002.46392647449,272227.545520161
1.8089229,150891.92577738166,272227.7011447607
1.7624568,175781.4341437077,272227.8847358304
1.7020932,200670.99672378722,272228.0963307192
1.6978322,225560.62110174255,272228.335812448
1.6651157,250450.31499586866,272228.603256379
1.6534933,275340.0860594979,272228.8986463962
1.6683359,300229.94194407936,272229.2219700205
1.6491536,325119.8902980756,272229.57321609184
1.6235516,350009.938765975,272229.9523735361
1.5688548,374900.09498769057,272230.35943089554
1.5643557,399790.3665978451,272230.79437596456
1.567565,424680.7612255339,272231.2571958551
1.5418872,449571.2864936289,272231.7478767649
1.5394609,474461.95001875435,272232.2664042036
1.5020927,499352.7594104751,272232.81276272034
1.5148774,524243.72227130976,272233.3869361402
1.4999311,549134.8461960506,272233.9889073907
1.5341363,574026.1387715605,272234.618658599
1.5731925,598917.6075762818,272235.2761710371
1.5774105,623809.2601799902,272235.9614251828
1.5671191,648701.1041433129,272236.67440067115
1.5508536,673593.1470173256,272237.4150762865
1.5324264,698485.3963433361,272238.18343003077
1.5181867,723377.8596522225,272238.9794390084
1.5239506,748270.5444643243,272239.803079536
1.5211828,773163.4582889278,272240.65432708757
1.5210546,798056.608623951,272241.5331563184
1.5130057,822950.0029554779,272242.4395410374
1.4995408,847843.6487574707,272243.3734542337
1.4919832,872737.5534912301,272244.33486803045
1.486628,897631.7246053206,272245.32375378005
2.264219,-894518.9848400924,247353.94537317302
2.255134,-869624.8736374631,247353.0499255038
2.221562,-844731.0279124783,247352.17944398505
2.20425,-819837.4402141821,247351.33395456316
2.1798463,-794944.1030788283,247350.51348245324
2.1503494,-770051.009030205,247349.7180521262
2.1325693,-745158.1505798328,247348.94768725138
2.1163237,-720265.5202276424,247348.20241078822
2.11727,-695373.1104621511,247347.48224492595
2.0890691,-670480.9137608629,247346.78721108387
2.0555193,-645588.9225907765,247346.11732996002
2.0496948,-620697.1294085209,247345.47262144048
2.031463,-595805.5266610797,247344.85310473025
2.034286,-570914.1067858138,247344.25879821356
2.032348,-546022.8622111151,247343.68971956515
2.013516,-521131.78535661835,247343.1458856786
1.9945312,-496240.8686337172,247342.6273127306
1.9490762,-471350.10444573744,247342.13401607994
1.9540141,-446459.4851885037,247341.66601035558
1.9475178,-421569.00325080723,247341.2233095143
1.9488535,-396678.6510144426,247340.8059266525
1.9356033,-371788.420854898,247340.4138741789
1.9049333,-346898.30514173687,247340.04716383922
1.8888936,-322008.2962389359,247339.70580671894
1.8970376,-297118.3865056499,247339.3898136038
1.9125623,-272228.56829726393,247339.09919579976
1.8943104,-247338.8339670655,247338.83396706544
1.8871826,-222449.17582106648,247338.5940947523
1.8956248,-197559.5862517388,247338.3796380036
1.8970441,-172670.05757722046,247338.1905835864
1.8983201,-147780.5821321842,247338.02693702406
1.9024547,-122891.15224877097,247337.88870322224
1.8809526,-98001.76025677923,247337.77588615706
1.8662546,-73112.39848427853,247337.68848936746
1.8705357,-48223.059257687004,247337.6265152333
1.8709338,-23333.734902423403,247337.58996568894
1.8762394,1555.5822568672163,247337.57884188296
1.8812071,26444.899895890376,247337.59314391733
1.8856474,51334.225690327214,247337.63287157632
1.853444,76223.56731548779,247337.6980237256
1.8385246,101112.93244580559,247337.7885982012
1.8458704,126002.32875468076,247337.90459252155
1.781309,150891.7639138951,247338.04600318885
1.7368166,175781.24559334526,247338.21282603484
1.7244207,200670.781460583,247338.40505606763
1.6835947,225560.3791805245,247338.62268760963
1.700863,250450.04643263706,247338.86573161057
1.6768969,275339.79082943243,247339.13413491414
1.6572889,300229.6200602138,247339.42792525387
1.6540424,325119.54177166993,247339.74708945234
1.6284623,350009.56360807485,247340.09161637296
1.6084877,374899.6932095251,247340.4614950808
1.5803331,399789.9382114744,247340.85671449194
1.5743222,424680.3062436515,247341.2772627859
1.5568049,449570.8049298558,247341.7231274984
1.5449482,474461.44188731076,247342.19429535224
1.5245117,499352.2247264192,247342.6907523386
1.5094883,524243.16105055885,247343.21248379472
1.5357119,549134.2584552102,247343.75947415986
1.559845,574025.524528108,247344.33170723365
1.5597092,598916.966848505,247344.92916600592
1.5683314,623808.5929868977,247345.55183270999
1.5562682,648700.4105047501,247346.19968886155
1.5584686,673592.4269539847,247346.87271520434
1.5565054,698484.6498765171,247347.57089168424
1.5208011,723377.0868041844,247348.29419756006
1.5088743,748269.7452580923,247349.04261130292
1.5278586,773162.6327483023,247349.8161106238
1.5115291,798055.7567734933,247350.6146724863
1.497903,822949.1248206198,247351.43827311634
1.4875828,847842.7443643208,247352.2868879395
1.481071,872736.6228668377,247353.16049167045
1.4654866,897630.767777396,247354.05905824254
2.2704499,-894518.1225593679,222462.76787128614
2.2489953,-869624.0350552942,222461.96245600522
2.2354944,-844730.213053813,222461.17949667622
2.191118,-819836.6491033846,222460.41901666787
2.1706848,-794943.3357394937,222459.68103864475
2.1327927,-770050.26548515,222458.96558459877
2.1501367,-745157.4308512206,222458.2726758339
2.1458821,-720264.8243369291,222457.60233300377
2.146747,-695372.4384300095,222456.95457604303
2.1373563,-670480.2656073452,222456.3294242465
2.0900912,-645588.2983351003,222455.72689619096
2.0750296,-620696.5290693005,222455.14700979917
2.0425541,-595804.9502561049,222454.5897823054
2.036467,-570913.5543322447,222454.05523027532
2.0268893,-546022.333725369,222453.54336959482
2.0222328,-521131.280854371,222453.05421544795
1.9992758,-496240.3881299028,222452.5877823702
1.979159,-471349.647954704,222452.14408423318
1.9743681,-446459.05272381386,222451.7231341651
1.9706545,-421568.59482521657,222451.32494467168
2.0058057,-396678.26664015814,222450.949527618
1.9654412,-371788.0605433433,222450.59689413433
1.9286385,-346897.9689037755,222450.26705488755
1.8980916,-322007.98408511514,222449.96002015207
1.9046949,-297118.09844709915,222449.67580070783
1.9056549,-272228.3043476295,222449.41440977738
1.9061027,-247338.59409475213,222449.17582106666
1.901115,-222448.96008443637,222448.96008443632
1.9240379,-197559.39463757575,222448.76719034108
1.907659,-172669.8900911301,222448.59714442902
1.8995624,-147780.43877909932,222448.4499516968
1.8903444,-122891.03303296864,222448.32561663937
1.9044755,-98001.6651818142,222448.22414284808
1.8835502,-73112.3275529289,222448.14553337955
1.8952781,-48223.01247204911,222448.08979042023
1.8816926,-23333.71226388126,222448.0569156672
1.8847611,1555.580747624121,222448.0469102519
1.8765028,26444.874238911496,222448.05977437415
1.851832,51334.17588638372,222448.09550766266
1.8377174,76223.49336601885,222448.15410899383
1.8500153,101112.83435305269,222448.23557671584
1.8127619,126002.20652149184,222448.33990831304
1.7974874,150891.61754393848,222448.4671008579
1.7554728,175781.07509090574,222448.6171504383
1.7364002,200670.5868307135,222448.7900526514
1.7302378,225560.16042903773,222448.98580243014
1.7218801,250449.80354842293,222449.20439394083
1.6995502,275339.5238651899,222449.44583458838
1.6716979,300229.3289891421,222449.71008003794
1.6768988,325119.2266068455,222449.9971520522
1.646908,350009.2243603061,222450.30703788344
1.6388386,374899.3298894684,222450.63972694604
1.5857412,399789.55083012575,222450.9952089805
1.5909305,424679.89481248683,222451.3734732074
1.5729424,449570.36946112395,222451.77450844547
1.5624692,474460.98239393515,222452.1983027303
1.5510374,499351.7412220481,222452.64484346687
1.5360336,524242.6535494905,222453.11411743952
1.5610132,549133.7269726073,222453.6061107162
1.5806949,574024.9690796859,222454.1208086588
1.592173,598916.3874508032,222454.65819601275
1.5720541,623807.9896571136,222455.2182567762
1.5738413,648699.7832608493,222455.80097434417
1.5668375,673591.7758145541,222456.4063313654
1.5586841,698483.9748609763,222457.03430984335
1.5261095,723376.3879326108,222457.6848911038
